Beneficiary_ID,Name,Age,Gender,Mobile,Aadhaar,State,District,Village,Occupation,Monthly_Income,Annual_Income,Family_Size,BPL_Status,Ration_Card,Disability,Chronic_Disease,PMJAY_Registered,Eligible,Latitude,Longitude
BEN02378,Krishna Borra,66,Female,3907170361,605770749597,Maharashtra,Nagpur,Chandrapur,Farmer,15700,188400,2,Yes,AAY,No,Yes,No,No,15.126184,75.018955
BEN02379,Yutika Bera,37,Female,2808922728,816724124444,Maharashtra,Pune,Ichalkaranji,Electrician,52982,635784,8,Yes,PHH,No,No,No,No,19.018333,77.14087
BEN02380,Triveni Mand,33,Male,9447951955,213768530652,Uttar Pradesh,Kanpur,New Delhi,Retired,47113,565356,5,Yes,AAY,Yes,No,No,Yes,11.987751,78.996243
BEN02381,Dominic Mitra,44,Male,6170665350,585019725513,Uttar Pradesh,Varanasi,Gaya,Driver,7331,87972,6,No,None,No,No,Yes,No,26.75514,80.291116
BEN02382,Waida Sastry,43,Female,7114266759,888430906407,Uttar Pradesh,Agra,Jaipur,Retired,20837,250044,6,No,None,No,No,Yes,No,17.067433,90.168977
BEN02383,Kai Batra,52,Male,4414186594,538749050282,Gujarat,Rajkot,Farrukhabad,Mechanic,57144,685728,2,No,None,No,No,Yes,No,30.445391,93.45891
BEN02384,Leela Nadig,65,Male,4903363513,478794011998,Gujarat,Surat,Nangloi Jat,Farmer,16954,203448,5,No,None,No,No,Yes,No,13.3062,73.553612
BEN02385,Dev Sethi,47,Female,1570255098,131508151768,Gujarat,Rajkot,Bikaner,Retired,70000,840000,1,No,None,No,No,Yes,No,12.97045,83.018275
BEN02386,Sachi Kuruvilla,23,Female,5514680353,425654917876,Rajasthan,Kota,Malda,Electrician,69647,835764,2,No,None,No,No,Yes,No,18.460654,90.862514
BEN02387,Urvi Deshmukh,41,Female,7762178895,435153151021,Uttar Pradesh,Agra,Vasai-Virar,Tailor,65044,780528,8,No,None,No,No,Yes,No,15.671756,85.031714
BEN02388,Indira Sahni,24,Male,7041180717,605395655010,Rajasthan,Kota,Jehanabad,Student,59984,719808,1,Yes,PHH,No,No,Yes,No,20.597317,95.84818
BEN02389,Xalak Pathak,44,Female,3143934156,209877330477,Maharashtra,Nagpur,Bidar,Teacher,63638,763656,4,No,None,No,No,No,No,26.943516,79.015334
BEN02390,Chaaya Khalsa,20,Female,5897618830,166289127438,Uttar Pradesh,Lucknow,Bihar Sharif,Homemaker,6192,74304,8,Yes,AAY,No,No,Yes,Yes,20.616853,70.684816
BEN02391,Anvi Chopra,46,Male,7311803102,532441520936,Gujarat,Bhavnagar,Nangloi Jat,Nurse,36144,433728,8,Yes,AAY,No,No,Yes,No,21.830799,73.837463
BEN02392,Lekha Bajwa,34,Female,9741935258,385749172483,Madhya Pradesh,Bhopal,Munger,Retired,10696,128352,4,No,None,No,No,Yes,No,26.404021,82.74695
BEN02393,Saksham Mammen,76,Female,1676189583,980152426871,Maharashtra,Pune,Bidhannagar,Homemaker,23354,280248,4,No,None,No,No,No,No,20.010045,75.61434
BEN02394,Laksh Rege,63,Female,8656273643,581653641805,Maharashtra,Aurangabad,Jorhat,Retired,62823,753876,2,Yes,PHH,No,No,Yes,No,29.108526,87.103677
BEN02395,Neha Kara,47,Male,1483966487,607245782533,Madhya Pradesh,Ujjain,Chandigarh,Retired,22014,264168,5,No,None,No,No,Yes,No,34.512559,81.798113
BEN02396,Samesh Mody,21,Female,9639428355,482320414644,Rajasthan,Kota,Kavali,Driver,8299,99588,5,No,None,No,No,Yes,No,24.020512,74.710782
BEN02397,Nihal Bhakta,34,Male,9747003151,890176498449,Madhya Pradesh,Bhopal,Nashik,Driver,7962,95544,8,No,None,No,No,Yes,No,31.001106,95.029742
BEN02398,Nimrat Wali,71,Female,4236269462,966429803983,Uttar Pradesh,Varanasi,Nagercoil,Retired,66113,793356,5,Yes,AAY,No,No,Yes,No,36.848608,81.247391
BEN02399,Zinal Pandya,84,Male,0474499923,379463696080,Uttar Pradesh,Varanasi,Kharagpur,Farmer,57818,693816,3,Yes,PHH,No,Yes,Yes,No,22.201796,89.94112
BEN02400,Harish Tripathi,84,Female,4017027875,714198797791,Uttar Pradesh,Agra,Raurkela Industrial Township,Labourer,53155,637860,6,Yes,AAY,No,No,Yes,No,36.118168,78.326794
BEN02401,Yashoda Shere,42,Male,5665073007,352993154146,Gujarat,Bhavnagar,Mahbubnagar,Electrician,62398,748776,4,Yes,AAY,No,No,Yes,No,21.545107,92.64974
BEN02402,Advika Tripathi,78,Male,6296733128,767322461759,Madhya Pradesh,Bhopal,Bhiwani,Driver,39065,468780,2,No,None,No,Yes,No,No,27.846552,81.162187
BEN02403,Gagan Dass,37,Female,3394999252,928687170729,Madhya Pradesh,Ujjain,Chapra,Retired,5429,65148,1,No,None,No,Yes,Yes,Yes,21.850084,93.27092
BEN02404,Samuel Padmanabhan,53,Female,7467741423,459973491589,Madhya Pradesh,Ujjain,Karawal Nagar,Farmer,26591,319092,4,No,None,No,No,Yes,No,11.810742,74.081445
BEN02405,Eiravati Nayak,84,Female,6680871957,690668705201,Gujarat,Bhavnagar,Bhilai,Electrician,48977,587724,2,No,None,No,No,Yes,No,8.399057,95.142453
BEN02406,Pavani Dada,18,Female,8332785067,566202635030,Madhya Pradesh,Jabalpur,Saharsa,Farmer,11786,141432,8,Yes,AAY,No,No,Yes,No,9.365301,82.883869
BEN02407,Upadhriti Shukla,84,Female,6380738911,422307635077,Rajasthan,Kota,Raebareli,Homemaker,45538,546456,6,No,None,No,No,Yes,No,29.83865,76.806162
BEN02408,Gopal Pandit,40,Male,7569757359,237057869676,Gujarat,Vadodara,Bally,Tailor,54226,650712,7,No,None,No,Yes,Yes,No,35.707615,71.027136
BEN02409,Warinder Chakrabarti,23,Female,4808965134,385125982647,Maharashtra,Pune,Bhilai,Teacher,32617,391404,5,No,None,No,Yes,No,No,34.293283,72.240861
BEN02410,Vamakshi Konda,43,Female,5525818842,717095680135,Uttar Pradesh,Agra,Barasat,Mason,16974,203688,7,No,None,No,No,No,No,15.435881,68.971856
BEN02411,Bina Chaudhary,83,Female,8959182708,654444406556,Rajasthan,Udaipur,Sangli-Miraj & Kupwad,Mason,44243,530916,8,Yes,PHH,Yes,No,Yes,Yes,26.592086,96.371776
BEN02412,Mitesh Dua,48,Female,0240623177,395238350458,Rajasthan,Udaipur,Karimnagar,Electrician,44553,534636,4,No,None,Yes,No,Yes,Yes,33.485623,71.175925
BEN02413,Ishita Panchal,84,Male,8330262104,526064647223,Maharashtra,Aurangabad,Nizamabad,Teacher,36905,442860,4,No,None,No,Yes,Yes,No,9.139049,86.219719
BEN02414,Qarin Koshy,83,Female,6116268390,954572922162,Maharashtra,Mumbai,Moradabad,Homemaker,51925,623100,7,No,None,No,No,Yes,No,12.047291,69.455052
BEN02415,Wyatt Choudhury,78,Male,5369900262,957071747445,Uttar Pradesh,Kanpur,Rourkela,Driver,47864,574368,8,Yes,AAY,No,No,No,No,32.726414,68.14093
BEN02416,Nilima Bal,82,Female,4124823297,468818806911,Maharashtra,Nashik,Madhyamgram,Farmer,18091,217092,6,Yes,PHH,No,Yes,No,No,8.200309,83.649911
BEN02417,Xavier Patel,45,Female,1626538635,744782007683,Rajasthan,Udaipur,Rajpur Sonarpur,Retired,9052,108624,4,Yes,AAY,No,No,No,Yes,19.764207,86.972842
BEN02418,Mahika Singh,73,Female,8932831031,208994790476,Gujarat,Rajkot,Ulhasnagar,Farmer,61170,734040,8,No,None,Yes,No,Yes,Yes,8.721926,75.898317
BEN02419,Tanvi Singh,49,Female,8189979435,315966897435,Maharashtra,Pune,Tadepalligudem,Mason,7113,85356,1,No,None,No,Yes,No,Yes,36.763156,93.860378
BEN02420,Xiti Raj,74,Male,2465746810,434148415814,Rajasthan,Udaipur,Bhind,Shopkeeper,53014,636168,4,No,None,No,No,No,No,33.869018,88.528314
BEN02421,Timothy Balasubramanian,50,Female,1837828795,656151161213,Madhya Pradesh,Indore,Bhiwani,Mason,68744,824928,7,No,None,No,No,Yes,No,16.920579,75.94756
BEN02422,Aishani Krishna,26,Female,9246284236,732299943226,Maharashtra,Pune,Narasaraopet,Retired,17264,207168,8,Yes,AAY,No,No,Yes,No,12.669963,73.943676
BEN02423,Saumya Nagi,38,Male,3268074873,385664529711,Gujarat,Bhavnagar,Davanagere,Retired,44162,529944,1,Yes,AAY,No,Yes,No,No,28.185163,76.394582
BEN02424,Omisha Borah,76,Female,6011822673,444871704294,Maharashtra,Nashik,Kollam,Retired,12315,147780,6,No,None,No,Yes,No,Yes,28.17617,79.327046
BEN02425,Damyanti Pai,47,Male,8311874138,597984752249,Rajasthan,Udaipur,Imphal,Mason,15940,191280,7,No,None,No,No,Yes,No,34.69813,91.757894
BEN02426,Ikshita Garg,78,Female,2557157062,477649282862,Rajasthan,Kota,Hospet,Driver,53445,641340,7,No,None,No,No,Yes,No,8.244199,87.465214
BEN02427,George Bir,73,Female,8946099483,749117132630,Uttar Pradesh,Prayagraj,Dhule,Homemaker,46192,554304,6,No,None,Yes,No,Yes,Yes,23.581304,82.358129
BEN02428,Rayaan Wable,80,Male,2533144433,753565893734,Gujarat,Bhavnagar,Tadipatri,Nurse,64344,772128,6,Yes,PHH,No,Yes,Yes,No,9.177177,93.821924
BEN02429,Jatin Barman,47,Female,9072669082,379549629190,Gujarat,Vadodara,Chinsurah,Electrician,39127,469524,1,Yes,PHH,No,Yes,Yes,No,24.940531,75.126865
BEN02430,Abeer Ranganathan,42,Male,5599455212,686270627157,Uttar Pradesh,Lucknow,Pali,Retired,27892,334704,4,Yes,PHH,Yes,Yes,No,Yes,8.622115,78.255611
BEN02431,Aachal Chad,84,Female,4801823992,479043540847,Maharashtra,Nagpur,Alwar,Labourer,44914,538968,6,Yes,PHH,No,Yes,Yes,No,16.017923,79.949976
BEN02432,Tamanna Tripathi,45,Female,9835444218,483661605281,Rajasthan,Udaipur,Ahmednagar,Nurse,12549,150588,8,No,None,No,Yes,Yes,No,34.83742,87.045194
BEN02433,Caleb Basak,73,Male,2709807800,528133149342,Rajasthan,Ajmer,Tiruchirappalli,Mason,29651,355812,6,No,None,No,No,Yes,No,26.946464,94.779286
BEN02434,Jagat Ghose,32,Female,1983805009,982157653899,Madhya Pradesh,Gwalior,Katihar,Nurse,19896,238752,5,No,None,No,No,Yes,No,35.520359,85.165424
BEN02435,Upadhriti Dutt,35,Female,2619778197,198993033210,Gujarat,Rajkot,Anand,Nurse,50433,605196,2,No,None,No,Yes,Yes,No,32.315261,93.706917
BEN02436,Ethan Dugar,81,Male,9413315640,208056418380,Madhya Pradesh,Bhopal,Aligarh,Electrician,10618,127416,6,No,None,No,No,No,Yes,23.660768,87.151853
BEN02437,Rajata Gulati,64,Male,3352112550,139301116990,Uttar Pradesh,Lucknow,Jammu,Nurse,8434,101208,5,No,None,No,No,No,Yes,15.849196,87.970211
BEN02438,Hemang Acharya,61,Female,5471163508,244876948646,Madhya Pradesh,Jabalpur,Bharatpur,Farmer,56481,677772,4,No,None,No,No,Yes,No,23.135789,76.350517
BEN02439,Darika Choudhry,59,Male,1491642487,254882053896,Rajasthan,Jodhpur,Barasat,Labourer,14972,179664,5,Yes,PHH,Yes,No,Yes,Yes,27.504314,93.925085
BEN02440,Chakradhar Bhandari,56,Male,9002089152,663431403636,Maharashtra,Aurangabad,Morena,Electrician,48419,581028,1,No,None,No,No,Yes,No,29.387536,75.155805
BEN02441,Gauri Goel,90,Female,0585231111,712759868671,Madhya Pradesh,Ujjain,Faridabad,Homemaker,6203,74436,3,Yes,AAY,Yes,No,Yes,Yes,8.348714,82.042278
BEN02442,Vasudha Varughese,60,Male,9926064002,585877941223,Uttar Pradesh,Kanpur,Vasai-Virar,Teacher,19936,239232,8,No,None,No,No,Yes,No,20.784245,69.881276
BEN02443,Udant Char,46,Female,6586037015,851152479444,Maharashtra,Nashik,Raichur,Tailor,45007,540084,5,No,None,No,No,Yes,No,19.782312,71.066831
BEN02444,Mitesh Pall,45,Male,2461712963,382972641479,Uttar Pradesh,Prayagraj,Ludhiana,Farmer,37898,454776,3,No,None,Yes,Yes,Yes,Yes,35.078387,70.848436
BEN02445,Anirudh Bhakta,90,Male,1256527676,593115314879,Uttar Pradesh,Kanpur,Bijapur,Shopkeeper,60234,722808,3,No,None,No,No,Yes,No,22.623149,93.85752
BEN02446,Ishanvi Ghosh,45,Male,9724356747,498519331004,Rajasthan,Jodhpur,Machilipatnam,Shopkeeper,20248,242976,1,Yes,PHH,No,No,Yes,No,25.384176,84.453419
BEN02447,Onkar Krishna,29,Female,8063381608,893080505738,Maharashtra,Nashik,Farrukhabad,Driver,26692,320304,2,No,None,Yes,No,Yes,Yes,8.974297,94.858031
BEN02448,William Gandhi,29,Male,5931660152,921027529212,Maharashtra,Aurangabad,Katihar,Teacher,3505,42060,5,No,None,No,No,Yes,No,16.41294,74.097694
BEN02449,Unnati Mannan,29,Female,3517041973,535687653090,Gujarat,Vadodara,Hapur,Mason,22314,267768,3,No,None,No,No,Yes,No,26.248289,72.78935
BEN02450,Laban Magar,58,Male,0424011837,761667106144,Gujarat,Surat,Ulhasnagar,Student,63531,762372,1,No,None,No,No,Yes,No,17.268622,81.989709
BEN02451,Chaitaly Sathe,87,Female,4262673397,810491222207,Uttar Pradesh,Kanpur,Pune,Retired,31579,378948,1,Yes,AAY,No,No,Yes,No,36.288618,77.921088
BEN02452,Ekantika Sami,60,Female,4984141628,981646051694,Rajasthan,Ajmer,Kottayam,Mason,55754,669048,6,No,None,No,Yes,Yes,No,26.972453,74.998548
BEN02453,Chaitanya Boase,46,Male,3437993101,909218303880,Rajasthan,Jodhpur,Jaipur,Mechanic,40623,487476,7,Yes,PHH,No,No,Yes,No,9.886681,76.603903
BEN02454,Qadim Dhar,33,Female,3040686114,535937881447,Uttar Pradesh,Agra,Chittoor,Labourer,43974,527688,8,Yes,PHH,No,No,No,No,30.840633,92.45076
BEN02455,Chakradhar Sathe,63,Female,0840505770,590566559944,Gujarat,Vadodara,Akola,Mechanic,56528,678336,6,No,None,Yes,No,Yes,Yes,34.632945,74.631318
BEN02456,Panini Subramaniam,41,Female,9285534135,488000952346,Maharashtra,Pune,Patna,Driver,38657,463884,5,No,None,Yes,No,Yes,Yes,17.455963,89.238228
BEN02457,Aachal Mani,65,Male,3508288307,149271281020,Rajasthan,Udaipur,Panipat,Tailor,62396,748752,3,Yes,AAY,No,Yes,Yes,No,16.899663,69.665112
BEN02458,Bhavini Basu,46,Female,4255045724,309041097371,Gujarat,Ahmedabad,Visakhapatnam,Shopkeeper,23349,280188,3,No,None,No,Yes,No,No,26.512853,72.309542
BEN02459,Rushil Kara,39,Female,8781514268,602621026836,Gujarat,Surat,Yamunanagar,Tailor,7317,87804,2,No,None,No,No,Yes,No,34.035328,84.152766
BEN02460,Yochana Dave,60,Male,5433103942,151642889644,Rajasthan,Udaipur,Tumkur,Mason,10134,121608,8,No,None,No,No,Yes,Yes,19.683359,87.924104
BEN02461,George Keer,37,Female,1319666673,847345242292,Rajasthan,Udaipur,Pudukkottai,Electrician,42773,513276,7,No,None,No,No,Yes,No,20.511458,87.844232
BEN02462,Bimala Kaur,44,Female,0401570097,799165398153,Gujarat,Rajkot,Kollam,Shopkeeper,69264,831168,3,No,None,No,No,Yes,No,17.726318,73.242258
BEN02463,Kabir Krishnan,79,Male,7255652790,633258155634,Rajasthan,Jodhpur,Nellore,Driver,52414,628968,7,No,None,No,No,No,No,17.494438,89.297849
BEN02464,Radha Iyer,70,Male,9660633661,576647486200,Uttar Pradesh,Agra,Raichur,Retired,65072,780864,1,No,None,No,Yes,No,No,14.987938,86.502973
BEN02465,Luke Bawa,31,Male,4221212504,535995882396,Rajasthan,Ajmer,Jaunpur,Student,49325,591900,2,No,None,No,No,Yes,No,9.39772,78.974424
BEN02466,Amol Contractor,88,Female,0901775459,816225467074,Uttar Pradesh,Prayagraj,Ahmednagar,Mechanic,64718,776616,3,Yes,AAY,No,No,Yes,No,15.128477,95.119089
BEN02467,Amara Rajagopal,28,Female,3266073694,360514565435,Gujarat,Rajkot,Munger,Student,45468,545616,7,No,None,No,No,Yes,No,36.27549,74.607886
BEN02468,David Ranganathan,49,Male,5068604513,327282932688,Madhya Pradesh,Ujjain,Miryalaguda,Mechanic,18899,226788,7,No,None,No,No,Yes,No,11.92138,92.144787
BEN02469,Harinakshi Shetty,49,Male,4502081707,736687928831,Rajasthan,Ajmer,Mumbai,Driver,14935,179220,3,Yes,PHH,No,Yes,Yes,No,8.901302,86.188306
BEN02470,Hemangini Grewal,37,Male,3698183160,186661415543,Madhya Pradesh,Indore,Shahjahanpur,Teacher,12593,151116,4,Yes,AAY,No,No,Yes,No,30.272676,85.215765
BEN02471,Indrajit Parmer,23,Male,8484594824,208425954990,Uttar Pradesh,Varanasi,Tiruvottiyur,Labourer,35034,420408,2,No,None,No,No,Yes,No,13.305041,78.08283
BEN02472,Kala Zacharia,58,Female,5951303307,292233117484,Rajasthan,Ajmer,Chapra,Mechanic,4801,57612,1,No,None,No,No,Yes,No,29.711734,95.585307
BEN02473,Yashasvi Din,85,Male,2861413009,578048951003,Maharashtra,Nagpur,Vijayanagaram,Labourer,36708,440496,4,No,None,No,No,Yes,No,17.065869,88.844698
BEN02474,Aahana Purohit,32,Female,7040668941,893421231577,Gujarat,Ahmedabad,Kakinada,Teacher,10678,128136,8,Yes,AAY,No,No,Yes,No,9.543634,86.074093
BEN02475,Nicholas Purohit,87,Male,6416863981,334978471633,Gujarat,Ahmedabad,Buxar,Farmer,40097,481164,2,Yes,AAY,No,Yes,Yes,No,18.865079,85.4088
BEN02476,Nimrat Srinivasan,27,Male,9409941042,612976518400,Uttar Pradesh,Agra,Delhi,Driver,21197,254364,6,Yes,AAY,No,Yes,Yes,No,10.559477,71.239392
BEN02477,Aarush Jayaraman,55,Male,9513049043,980953368256,Gujarat,Rajkot,Durg,Labourer,31194,374328,3,No,None,No,Yes,Yes,No,19.625849,82.660563
BEN02478,Logan Ray,86,Female,3936799805,120528713795,Rajasthan,Ajmer,Vasai-Virar,Mechanic,20786,249432,1,Yes,PHH,Yes,Yes,Yes,Yes,12.909266,80.830281
BEN02479,Ekavir Shukla,23,Female,0183713681,969133937129,Uttar Pradesh,Kanpur,Nangloi Jat,Farmer,13966,167592,8,No,None,No,No,Yes,No,16.204485,87.537562
BEN02480,Rushil Oza,84,Female,6440256803,420180141900,Uttar Pradesh,Lucknow,Nagaon,Student,12733,152796,1,No,None,Yes,No,Yes,Yes,15.524276,77.277391
BEN02481,Bhanumati Parmar,75,Male,3563214385,130048401586,Rajasthan,Ajmer,Bareilly,Farmer,33498,401976,8,No,None,No,No,Yes,No,24.214843,89.056235
BEN02482,Ansh Sani,52,Female,3832693843,598933456982,Rajasthan,Ajmer,Parbhani,Labourer,8287,99444,6,No,None,No,No,No,No,22.428968,72.739197
BEN02483,Jeremiah More,49,Male,3261716281,314002831676,Gujarat,Vadodara,Burhanpur,Labourer,27562,330744,1,Yes,PHH,No,No,Yes,No,10.609736,72.571854
BEN02484,Upasna Bhavsar,72,Male,3925603515,618292636113,Maharashtra,Mumbai,Ambarnath,Farmer,53246,638952,1,Yes,PHH,No,Yes,Yes,No,19.635663,69.862263
BEN02485,Darsh Kulkarni,27,Male,4242569346,544770280357,Maharashtra,Nashik,Sultan Pur Majra,Mason,63409,760908,1,No,None,No,No,No,No,24.43547,94.458416
BEN02486,Bimala Ramakrishnan,38,Female,4636296222,825775011474,Uttar Pradesh,Lucknow,Arrah,Retired,10341,124092,8,No,None,No,No,Yes,No,10.327249,75.147126
BEN02487,Faqid Saraf,25,Male,3203820187,740256043355,Gujarat,Ahmedabad,Sultan Pur Majra,Tailor,16080,192960,5,No,None,No,No,No,No,21.476941,80.066694
BEN02488,Divya Tak,52,Female,5029962575,615171147370,Maharashtra,Pune,Rajahmundry,Teacher,6799,81588,2,No,None,No,No,Yes,No,17.602079,95.027596
BEN02489,Sarthak Gulati,37,Male,2123234480,899678227983,Madhya Pradesh,Bhopal,Mira-Bhayandar,Driver,3550,42600,5,No,None,No,No,Yes,No,20.772408,87.056438
BEN02490,Fiyaz Subramanian,63,Male,9898768418,337039994064,Uttar Pradesh,Lucknow,Haridwar,Mason,38097,457164,8,No,None,No,No,Yes,No,35.762186,85.962576
BEN02491,Fiyaz Kurian,20,Male,7714935544,437277376083,Maharashtra,Nashik,Bhilai,Tailor,36414,436968,1,No,None,No,No,Yes,No,13.667998,85.586374
BEN02492,Lavanya Sharaf,86,Female,8505694063,877951166198,Rajasthan,Kota,Kirari Suleman Nagar,Mechanic,37939,455268,3,No,None,No,No,Yes,No,19.39406,87.634014
BEN02493,Zarna Oommen,27,Female,5093521261,529235065745,Uttar Pradesh,Prayagraj,Firozabad,Electrician,62503,750036,7,Yes,AAY,No,No,Yes,No,32.84974,93.95367
BEN02494,Aradhana Chaudhuri,31,Female,1842458120,294748285098,Uttar Pradesh,Lucknow,Surendranagar Dudhrej,Labourer,58591,703092,4,Yes,AAY,No,Yes,Yes,No,18.857573,88.00169
BEN02495,Diya Johal,69,Male,7742943312,912252160477,Rajasthan,Jodhpur,Karimnagar,Teacher,57996,695952,3,No,None,No,No,Yes,No,18.550382,91.177166
BEN02496,Pavani Saxena,52,Female,3929612569,938234596208,Maharashtra,Pune,Unnao,Homemaker,22306,267672,2,Yes,PHH,No,No,Yes,No,17.641045,86.604805
BEN02497,Aarav Mukherjee,86,Female,0695287541,640102578962,Madhya Pradesh,Ujjain,Dehri,Labourer,26544,318528,5,Yes,AAY,No,No,Yes,No,36.382372,79.828242
BEN02498,Wriddhish Walia,50,Female,3286629859,781275318655,Gujarat,Surat,Erode,Mason,40784,489408,3,No,None,No,No,Yes,No,29.124759,77.373051
BEN02499,Sachi Taneja,65,Male,0382623994,683243405411,Gujarat,Vadodara,Kalyan-Dombivli,Shopkeeper,50203,602436,4,No,None,Yes,No,Yes,Yes,36.465594,86.876514
BEN02500,Aishani Buch,79,Male,6574402940,652866306934,Uttar Pradesh,Agra,Ajmer,Nurse,33750,405000,1,Yes,PHH,No,No,Yes,No,13.700526,70.210371
BEN02501,Tejas Mallick,50,Female,9432582913,180039675992,Madhya Pradesh,Bhopal,Tinsukia,Driver,42303,507636,4,No,None,No,No,No,No,16.947617,89.598537
BEN02502,Saksham Jaggi,19,Female,2968899977,214276778630,Maharashtra,Nashik,Bhagalpur,Electrician,58144,697728,7,Yes,PHH,Yes,No,Yes,Yes,29.748594,94.480906
BEN02503,Jackson Aurora,84,Female,1182840525,284255780251,Uttar Pradesh,Lucknow,Pune,Shopkeeper,7846,94152,7,Yes,AAY,No,No,Yes,Yes,24.857941,70.968882
BEN02504,Utkarsh Basu,35,Male,2936801837,557590684222,Maharashtra,Mumbai,Raiganj,Driver,13668,164016,7,Yes,PHH,No,No,Yes,No,24.179733,91.529303
BEN02505,Ojas Keer,35,Male,9908746897,610458868733,Gujarat,Surat,Solapur,Student,25629,307548,1,No,None,No,No,Yes,No,16.565347,78.785844
BEN02506,Shaurya Gaba,66,Female,3263015854,622446859547,Gujarat,Vadodara,Miryalaguda,Teacher,69224,830688,5,Yes,PHH,No,No,Yes,No,11.956033,79.375441
BEN02507,Oviya Thaman,39,Male,2395352355,398928101965,Uttar Pradesh,Varanasi,Shimoga,Shopkeeper,58461,701532,2,No,None,No,No,Yes,No,29.456161,88.551943
BEN02508,Lopa Gupta,78,Female,5119066181,823569828441,Rajasthan,Kota,Kurnool,Shopkeeper,30962,371544,8,No,None,No,Yes,Yes,No,17.117356,81.857953
BEN02509,Zansi Nayak,44,Female,3933242958,448336351294,Gujarat,Bhavnagar,Gaya,Homemaker,61140,733680,7,Yes,AAY,No,No,Yes,No,15.905235,87.50693
BEN02510,Darika Trivedi,47,Male,9375540832,794148200104,Madhya Pradesh,Indore,Salem,Shopkeeper,33983,407796,6,No,None,No,Yes,Yes,No,30.257462,86.347528
BEN02511,Amol Dixit,19,Female,9515311414,160503515980,Rajasthan,Ajmer,Vellore,Shopkeeper,30718,368616,6,Yes,PHH,No,No,Yes,No,32.512555,91.118756
BEN02512,Chakrika Mand,55,Male,7479361665,479148644969,Madhya Pradesh,Ujjain,Rajkot,Labourer,54042,648504,3,No,None,No,No,Yes,No,23.265512,93.417025
BEN02513,Aahana Sule,25,Female,0152164434,463314331766,Gujarat,Rajkot,Singrauli,Electrician,33688,404256,6,No,None,No,Yes,Yes,No,21.648255,81.141547
BEN02514,Shivani Kakar,71,Female,2629199552,924292205745,Madhya Pradesh,Jabalpur,Patiala,Nurse,45302,543624,8,No,None,No,No,Yes,No,31.16818,78.225974
BEN02515,Xalak Palan,27,Male,9787993241,821907942891,Uttar Pradesh,Agra,Maheshtala,Mechanic,25352,304224,6,No,None,No,No,Yes,No,25.184708,86.566454
BEN02516,Victor Boase,39,Male,1740242764,536472499927,Rajasthan,Kota,Indore,Shopkeeper,65953,791436,3,No,None,No,No,No,No,33.443737,74.061742
BEN02517,Bhavya Jaggi,90,Male,7339212530,474047311276,Rajasthan,Kota,Vadodara,Farmer,21639,259668,1,No,None,No,No,Yes,No,9.706649,75.604618
BEN02518,Fiyaz Butala,34,Female,3502663287,323309052800,Gujarat,Ahmedabad,Bikaner,Nurse,21809,261708,7,No,None,No,No,Yes,No,23.757376,70.006529
BEN02519,Guneet Munshi,66,Male,5060086029,488742309085,Gujarat,Vadodara,Hospet,Nurse,46739,560868,3,No,None,No,No,Yes,No,12.85979,75.862467
BEN02520,Tanmayi Suresh,68,Male,9556686416,813735767380,Uttar Pradesh,Lucknow,Gopalpur,Mason,29803,357636,5,No,None,Yes,No,Yes,Yes,13.476808,72.173768
BEN02521,Saksham Kurian,42,Male,8674828440,911011252946,Rajasthan,Kota,Machilipatnam,Farmer,69530,834360,1,Yes,PHH,No,No,Yes,No,36.779107,73.86764
BEN02522,Divya Bail,82,Female,0111482771,764132773674,Uttar Pradesh,Lucknow,Jalgaon,Farmer,41256,495072,5,Yes,PHH,No,No,Yes,No,27.284138,87.632523
BEN02523,Finn Biswas,46,Female,1854468255,647235507890,Uttar Pradesh,Lucknow,Raurkela Industrial Township,Mason,9328,111936,3,No,None,Yes,No,No,Yes,29.021141,88.972867
BEN02524,Balvan Chacko,76,Male,8498527805,658185711453,Rajasthan,Ajmer,Kozhikode,Shopkeeper,57530,690360,6,No,None,No,No,Yes,No,25.90692,69.687005
BEN02525,Zarna Ranganathan,60,Female,2511110343,324933724329,Madhya Pradesh,Ujjain,Bathinda,Tailor,29482,353784,6,No,None,No,Yes,Yes,No,26.103595,84.651751
BEN02526,Oni Batta,86,Male,9754740491,921783413762,Uttar Pradesh,Lucknow,Deoghar,Teacher,28184,338208,4,Yes,AAY,No,Yes,Yes,No,36.240337,83.080624
